ts	hostid	type	mod	value	tag
1783152000000	host015	pref	mem_cache	15217	mem_metric
1783152000000	host015	pref	mem_swap	119016	mem_metric
1783152000000	host015	pref	net_in	106.19	net_speed_mb
1783152000000	host015	pref	net_out	101.55	net_speed_mb
1783152000000	host015	pref	net_pktin	4399	net_packets
1783152000000	host015	pref	net_pktout	39325	net_packets
1783152000000	host015	pref	load1	0.66	load_average
1783152000000	host015	pref	load5	22.77	load_average
1783152000000	host015	pref	load15	15.89	load_average
1783152000000	host015	pref	proc_run	335	proc_count
1783152000000	host015	pref	proc_block	336	proc_count
1783152000000	host015	pref	proc_total	410	proc_count
1783155600000	host015	pref	cpu_user	23.47	cpu_percent
1783155600000	host015	pref	cpu_sys	23.80	cpu_percent
1783155600000	host015	pref	cpu_wait	25.52	cpu_percent
1783155600000	host015	pref	cpu_idle	48.02	cpu_percent
1783155600000	host015	pref	cpu_usage	13.85	cpu_percent
1783155600000	host015	pref	mem_used	91061	mem_metric
1783155600000	host015	pref	mem_free	61702	mem_metric
1783155600000	host015	pref	mem_buff	96472	mem_metric
1783155600000	host015	pref	mem_cache	1514	mem_metric
1783155600000	host015	pref	mem_swap	17854	mem_metric
1783155600000	host015	pref	net_in	46.59	net_speed_mb
1783155600000	host015	pref	net_out	916.96	net_speed_mb
1783155600000	host015	pref	net_pktin	74069	net_packets
1783155600000	host015	pref	net_pktout	63312	net_packets
1783155600000	host015	pref	load1	24.58	load_average
1783155600000	host015	pref	load5	1.81	load_average
1783155600000	host015	pref	load15	2.56	load_average
1783155600000	host015	pref	proc_run	347	proc_count
1783155600000	host015	pref	proc_block	116	proc_count
1783155600000	host015	pref	proc_total	494	proc_count
1783159200000	host015	pref	cpu_user	6.23	cpu_percent
1783159200000	host015	pref	cpu_sys	6.48	cpu_percent
1783159200000	host015	pref	cpu_wait	15.78	cpu_percent
1783159200000	host015	pref	cpu_idle	90.90	cpu_percent
1783159200000	host015	pref	cpu_usage	73.91	cpu_percent
1783159200000	host015	pref	mem_used	109893	mem_metric
1783159200000	host015	pref	mem_free	119742	mem_metric
1783159200000	host015	pref	mem_buff	60198	mem_metric
1783159200000	host015	pref	mem_cache	63768	mem_metric
1783159200000	host015	pref	mem_swap	15687	mem_metric
1783159200000	host015	pref	net_in	581.86	net_speed_mb
1783159200000	host015	pref	net_out	656.60	net_speed_mb
1783159200000	host015	pref	net_pktin	64981	net_packets
1783159200000	host015	pref	net_pktout	56920	net_packets
1783159200000	host015	pref	load1	15.69	load_average
1783159200000	host015	pref	load5	23.92	load_average
1783159200000	host015	pref	load15	8.21	load_average
1783159200000	host015	pref	proc_run	351	proc_count
1783159200000	host015	pref	proc_block	206	proc_count
1783159200000	host015	pref	proc_total	196	proc_count
1783162800000	host015	pref	cpu_user	49.55	cpu_percent
1783162800000	host015	pref	cpu_sys	2.54	cpu_percent
1783162800000	host015	pref	cpu_wait	13.32	cpu_percent
1783162800000	host015	pref	cpu_idle	45.37	cpu_percent
1783162800000	host015	pref	cpu_usage	46.21	cpu_percent
1783162800000	host015	pref	mem_used	90124	mem_metric
1783162800000	host015	pref	mem_free	108448	mem_metric
1783162800000	host015	pref	mem_buff	98944	mem_metric
1783162800000	host015	pref	mem_cache	100931	mem_metric
1783162800000	host015	pref	mem_swap	69648	mem_metric
1783162800000	host015	pref	net_in	541.02	net_speed_mb
1783162800000	host015	pref	net_out	287.04	net_speed_mb
1783162800000	host015	pref	net_pktin	82780	net_packets
1783162800000	host015	pref	net_pktout	40901	net_packets
1783162800000	host015	pref	load1	8.51	load_average
1783162800000	host015	pref	load5	4.37	load_average
1783162800000	host015	pref	load15	10.93	load_average
1783162800000	host015	pref	proc_run	461	proc_count
1783162800000	host015	pref	proc_block	139	proc_count
1783162800000	host015	pref	proc_total	375	proc_count
1783166400000	host015	pref	cpu_user	30.83	cpu_percent
1783166400000	host015	pref	cpu_sys	25.35	cpu_percent
1783166400000	host015	pref	cpu_wait	20.20	cpu_percent
1783166400000	host015	pref	cpu_idle	83.91	cpu_percent
1783166400000	host015	pref	cpu_usage	21.66	cpu_percent
1783166400000	host015	pref	mem_used	56450	mem_metric
1783166400000	host015	pref	mem_free	74294	mem_metric
1783166400000	host015	pref	mem_buff	130643	mem_metric
1783166400000	host015	pref	mem_cache	130703	mem_metric
1783166400000	host015	pref	mem_swap	99015	mem_metric
1783166400000	host015	pref	net_in	292.99	net_speed_mb
1783166400000	host015	pref	net_out	106.62	net_speed_mb
1783166400000	host015	pref	net_pktin	54640	net_packets
1783166400000	host015	pref	net_pktout	43240	net_packets
1783166400000	host015	pref	load1	28.30	load_average
1783166400000	host015	pref	load5	15.80	load_average
1783166400000	host015	pref	load15	13.30	load_average
1783166400000	host015	pref	proc_run	485	proc_count
1783166400000	host015	pref	proc_block	493	proc_count
1783166400000	host015	pref	proc_total	227	proc_count
1783170000000	host015	pref	cpu_user	47.04	cpu_percent
1783170000000	host015	pref	cpu_sys	11.87	cpu_percent
1783170000000	host015	pref	cpu_wait	5.43	cpu_percent
1783170000000	host015	pref	cpu_idle	47.66	cpu_percent
1783170000000	host015	pref	cpu_usage	28.70	cpu_percent
1783170000000	host015	pref	mem_used	36396	mem_metric
1783170000000	host015	pref	mem_free	13059	mem_metric
1783170000000	host015	pref	mem_buff	92146	mem_metric
1783170000000	host015	pref	mem_cache	62126	mem_metric
1783170000000	host015	pref	mem_swap	109784	mem_metric
1783170000000	host015	pref	net_in	539.12	net_speed_mb
1783170000000	host015	pref	net_out	212.89	net_speed_mb
1783170000000	host015	pref	net_pktin	23927	net_packets
1783170000000	host015	pref	net_pktout	11615	net_packets
1783170000000	host015	pref	load1	2.53	load_average
1783170000000	host015	pref	load5	12.16	load_average
1783170000000	host015	pref	load15	17.25	load_average
1783170000000	host015	pref	proc_run	55	proc_count
1783170000000	host015	pref	proc_block	283	proc_count
1783170000000	host015	pref	proc_total	211	proc_count
1783173600000	host015	pref	cpu_user	25.87	cpu_percent
1783173600000	host015	pref	cpu_sys	1.19	cpu_percent
1783173600000	host015	pref	cpu_wait	49.61	cpu_percent
1783173600000	host015	pref	cpu_idle	36.09	cpu_percent
1783173600000	host015	pref	cpu_usage	29.44	cpu_percent
1783173600000	host015	pref	mem_used	126941	mem_metric
1783173600000	host015	pref	mem_free	70135	mem_metric
1783173600000	host015	pref	mem_buff	89566	mem_metric
1783173600000	host015	pref	mem_cache	45705	mem_metric
1783173600000	host015	pref	mem_swap	55644	mem_metric
1783173600000	host015	pref	net_in	746.68	net_speed_mb
1783173600000	host015	pref	net_out	589.89	net_speed_mb
1783173600000	host015	pref	net_pktin	63547	net_packets
1783173600000	host015	pref	net_pktout	8307	net_packets
1783173600000	host015	pref	load1	0.05	load_average
1783173600000	host015	pref	load5	11.76	load_average
1783173600000	host015	pref	load15	31.07	load_average
1783173600000	host015	pref	proc_run	258	proc_count
1783173600000	host015	pref	proc_block	428	proc_count
1783173600000	host015	pref	proc_total	383	proc_count
1783177200000	host015	pref	cpu_user	44.13	cpu_percent
1783177200000	host015	pref	cpu_sys	9.18	cpu_percent
1783177200000	host015	pref	cpu_wait	45.85	cpu_percent
1783177200000	host015	pref	cpu_idle	37.72	cpu_percent
1783177200000	host015	pref	cpu_usage	18.24	cpu_percent
1783177200000	host015	pref	mem_used	40857	mem_metric
1783177200000	host015	pref	mem_free	24981	mem_metric
1783177200000	host015	pref	mem_buff	28025	mem_metric
1783177200000	host015	pref	mem_cache	48152	mem_metric
1783177200000	host015	pref	mem_swap	81801	mem_metric
1783177200000	host015	pref	net_in	184.89	net_speed_mb
1783177200000	host015	pref	net_out	874.79	net_speed_mb
1783177200000	host015	pref	net_pktin	83709	net_packets
1783177200000	host015	pref	net_pktout	62196	net_packets
1783177200000	host015	pref	load1	0.38	load_average
1783177200000	host015	pref	load5	0.54	load_average
1783177200000	host015	pref	load15	4.35	load_average
1783177200000	host015	pref	proc_run	42	proc_count
1783177200000	host015	pref	proc_block	407	proc_count
1783177200000	host015	pref	proc_total	107	proc_count
1783180800000	host015	pref	cpu_user	19.72	cpu_percent
1783180800000	host015	pref	cpu_sys	23.80	cpu_percent
1783180800000	host015	pref	cpu_wait	48.14	cpu_percent
1783180800000	host015	pref	cpu_idle	33.19	cpu_percent
1783180800000	host015	pref	cpu_usage	45.06	cpu_percent
1783180800000	host015	pref	mem_used	115304	mem_metric
1783180800000	host015	pref	mem_free	53844	mem_metric
1783180800000	host015	pref	mem_buff	16413	mem_metric
1783180800000	host015	pref	mem_cache	67444	mem_metric
1783180800000	host015	pref	mem_swap	25127	mem_metric
1783180800000	host015	pref	net_in	98.62	net_speed_mb
1783180800000	host015	pref	net_out	627.11	net_speed_mb
1783180800000	host015	pref	net_pktin	1365	net_packets
1783180800000	host015	pref	net_pktout	92948	net_packets
1783180800000	host015	pref	load1	17.56	load_average
1783180800000	host015	pref	load5	30.89	load_average
1783180800000	host015	pref	load15	23.28	load_average
1783180800000	host015	pref	proc_run	239	proc_count
1783180800000	host015	pref	proc_block	132	proc_count
1783180800000	host015	pref	proc_total	79	proc_count
1783184400000	host015	pref	cpu_user	20.64	cpu_percent
1783184400000	host015	pref	cpu_sys	17.35	cpu_percent
1783184400000	host015	pref	cpu_wait	39.16	cpu_percent
1783184400000	host015	pref	cpu_idle	55.07	cpu_percent
1783184400000	host015	pref	cpu_usage	65.13	cpu_percent
1783184400000	host015	pref	mem_used	10013	mem_metric
1783184400000	host015	pref	mem_free	101673	mem_metric
1783184400000	host015	pref	mem_buff	96614	mem_metric
1783184400000	host015	pref	mem_cache	50240	mem_metric
1783184400000	host015	pref	mem_swap	124099	mem_metric
1783184400000	host015	pref	net_in	125.61	net_speed_mb
1783184400000	host015	pref	net_out	374.24	net_speed_mb
1783184400000	host015	pref	net_pktin	82657	net_packets
1783184400000	host015	pref	net_pktout	25109	net_packets
1783184400000	host015	pref	load1	7.72	load_average
1783184400000	host015	pref	load5	22.69	load_average
1783184400000	host015	pref	load15	31.25	load_average
1783184400000	host015	pref	proc_run	12	proc_count
1783184400000	host015	pref	proc_block	215	proc_count
1783184400000	host015	pref	proc_total	48	proc_count
1783188000000	host015	pref	cpu_user	5.65	cpu_percent
1783188000000	host015	pref	cpu_sys	32.26	cpu_percent
1783188000000	host015	pref	cpu_wait	30.62	cpu_percent
1783188000000	host015	pref	cpu_idle	36.74	cpu_percent
1783188000000	host015	pref	cpu_usage	46.53	cpu_percent
1783188000000	host015	pref	mem_used	46295	mem_metric
1783188000000	host015	pref	mem_free	123480	mem_metric
1783188000000	host015	pref	mem_buff	21400	mem_metric
1783188000000	host015	pref	mem_cache	81449	mem_metric
1783188000000	host015	pref	mem_swap	92065	mem_metric
1783188000000	host015	pref	net_in	667.76	net_speed_mb
1783188000000	host015	pref	net_out	469.65	net_speed_mb
1783188000000	host015	pref	net_pktin	37180	net_packets
1783188000000	host015	pref	net_pktout	70728	net_packets
1783188000000	host015	pref	load1	0.32	load_average
1783188000000	host015	pref	load5	27.68	load_average
1783188000000	host015	pref	load15	6.22	load_average
1783188000000	host015	pref	proc_run	325	proc_count
1783188000000	host015	pref	proc_block	430	proc_count
1783188000000	host015	pref	proc_total	183	proc_count
1783191600000	host015	pref	cpu_user	8.00	cpu_percent
1783191600000	host015	pref	cpu_sys	15.95	cpu_percent
1783191600000	host015	pref	cpu_wait	25.83	cpu_percent
1783191600000	host015	pref	cpu_idle	39.04	cpu_percent
1783191600000	host015	pref	cpu_usage	33.02	cpu_percent
1783191600000	host015	pref	mem_used	57800	mem_metric
1783191600000	host015	pref	mem_free	31901	mem_metric
1783191600000	host015	pref	mem_buff	106112	mem_metric
1783191600000	host015	pref	mem_cache	74229	mem_metric
1783191600000	host015	pref	mem_swap	29141	mem_metric
1783191600000	host015	pref	net_in	970.38	net_speed_mb
1783191600000	host015	pref	net_out	655.19	net_speed_mb
1783191600000	host015	pref	net_pktin	40372	net_packets
1783191600000	host015	pref	net_pktout	51285	net_packets
1783191600000	host015	pref	load1	2.00	load_average
1783191600000	host015	pref	load5	9.24	load_average
1783191600000	host015	pref	load15	31.07	load_average
1783191600000	host015	pref	proc_run	201	proc_count
1783191600000	host015	pref	proc_block	382	proc_count
1783191600000	host015	pref	proc_total	496	proc_count
1783195200000	host015	pref	cpu_user	30.54	cpu_percent
1783195200000	host015	pref	cpu_sys	42.49	cpu_percent
1783195200000	host015	pref	cpu_wait	15.84	cpu_percent
1783195200000	host015	pref	cpu_idle	44.25	cpu_percent
1783195200000	host015	pref	cpu_usage	12.64	cpu_percent
1783195200000	host015	pref	mem_used	104801	mem_metric
1783195200000	host015	pref	mem_free	80771	mem_metric
1783195200000	host015	pref	mem_buff	57184	mem_metric
1783195200000	host015	pref	mem_cache	99680	mem_metric
1783195200000	host015	pref	mem_swap	92523	mem_metric
1783195200000	host015	pref	net_in	51.46	net_speed_mb
1783195200000	host015	pref	net_out	670.97	net_speed_mb
1783195200000	host015	pref	net_pktin	61927	net_packets
1783195200000	host015	pref	net_pktout	84679	net_packets
1783195200000	host015	pref	load1	10.35	load_average
1783195200000	host015	pref	load5	24.47	load_average
1783195200000	host015	pref	load15	27.33	load_average
1783195200000	host015	pref	proc_run	3	proc_count
1783195200000	host015	pref	proc_block	148	proc_count
1783195200000	host015	pref	proc_total	94	proc_count
1783198800000	host015	pref	cpu_user	13.44	cpu_percent
1783198800000	host015	pref	cpu_sys	6.86	cpu_percent
1783198800000	host015	pref	cpu_wait	48.06	cpu_percent
1783198800000	host015	pref	cpu_idle	39.48	cpu_percent
1783198800000	host015	pref	cpu_usage	33.07	cpu_percent
1783198800000	host015	pref	mem_used	125164	mem_metric
1783198800000	host015	pref	mem_free	78663	mem_metric
1783198800000	host015	pref	mem_buff	77197	mem_metric
1783198800000	host015	pref	mem_cache	28441	mem_metric
1783198800000	host015	pref	mem_swap	27263	mem_metric
1783198800000	host015	pref	net_in	244.32	net_speed_mb
1783198800000	host015	pref	net_out	799.33	net_speed_mb
1783198800000	host015	pref	net_pktin	62503	net_packets
1783198800000	host015	pref	net_pktout	12116	net_packets
1783198800000	host015	pref	load1	14.33	load_average
1783198800000	host015	pref	load5	13.85	load_average
1783198800000	host015	pref	load15	25.05	load_average
1783198800000	host015	pref	proc_run	184	proc_count
1783198800000	host015	pref	proc_block	98	proc_count
1783198800000	host015	pref	proc_total	259	proc_count
1783202400000	host015	pref	cpu_user	41.20	cpu_percent
1783202400000	host015	pref	cpu_sys	43.71	cpu_percent
1783202400000	host015	pref	cpu_wait	29.51	cpu_percent
1783202400000	host015	pref	cpu_idle	79.58	cpu_percent
1783202400000	host015	pref	cpu_usage	6.65	cpu_percent
1783202400000	host015	pref	mem_used	97407	mem_metric
1783202400000	host015	pref	mem_free	114030	mem_metric
1783202400000	host015	pref	mem_buff	36430	mem_metric
1783202400000	host015	pref	mem_cache	98168	mem_metric
1783202400000	host015	pref	mem_swap	60297	mem_metric
1783202400000	host015	pref	net_in	464.67	net_speed_mb
1783202400000	host015	pref	net_out	147.74	net_speed_mb
1783202400000	host015	pref	net_pktin	80548	net_packets
1783202400000	host015	pref	net_pktout	59352	net_packets
1783202400000	host015	pref	load1	4.94	load_average
1783202400000	host015	pref	load5	0.79	load_average
1783202400000	host015	pref	load15	27.91	load_average
1783202400000	host015	pref	proc_run	254	proc_count
1783202400000	host015	pref	proc_block	499	proc_count
1783202400000	host015	pref	proc_total	234	proc_count
1783206000000	host015	pref	cpu_user	37.26	cpu_percent
1783206000000	host015	pref	cpu_sys	3.68	cpu_percent
1783206000000	host015	pref	cpu_wait	0.02	cpu_percent
1783206000000	host015	pref	cpu_idle	21.83	cpu_percent
1783206000000	host015	pref	cpu_usage	69.42	cpu_percent
1783206000000	host015	pref	mem_used	38368	mem_metric
1783206000000	host015	pref	mem_free	105091	mem_metric
1783206000000	host015	pref	mem_buff	50424	mem_metric
1783206000000	host015	pref	mem_cache	122005	mem_metric
1783206000000	host015	pref	mem_swap	34652	mem_metric
1783206000000	host015	pref	net_in	52.63	net_speed_mb
1783206000000	host015	pref	net_out	497.28	net_speed_mb
1783206000000	host015	pref	net_pktin	71021	net_packets
1783206000000	host015	pref	net_pktout	13125	net_packets
1783206000000	host015	pref	load1	30.55	load_average
1783206000000	host015	pref	load5	7.56	load_average
1783206000000	host015	pref	load15	3.53	load_average
1783206000000	host015	pref	proc_run	500	proc_count
1783206000000	host015	pref	proc_block	498	proc_count
1783206000000	host015	pref	proc_total	268	proc_count
1783209600000	host015	pref	cpu_user	16.85	cpu_percent
1783209600000	host015	pref	cpu_sys	37.39	cpu_percent
1783209600000	host015	pref	cpu_wait	7.44	cpu_percent
1783209600000	host015	pref	cpu_idle	86.45	cpu_percent
1783209600000	host015	pref	cpu_usage	17.10	cpu_percent
1783209600000	host015	pref	mem_used	16019	mem_metric
1783209600000	host015	pref	mem_free	52212	mem_metric
1783209600000	host015	pref	mem_buff	39352	mem_metric
1783209600000	host015	pref	mem_cache	118890	mem_metric
1783209600000	host015	pref	mem_swap	22635	mem_metric
1783209600000	host015	pref	net_in	648.69	net_speed_mb
1783209600000	host015	pref	net_out	692.71	net_speed_mb
1783209600000	host015	pref	net_pktin	12225	net_packets
1783209600000	host015	pref	net_pktout	14533	net_packets
1783209600000	host015	pref	load1	23.53	load_average
1783209600000	host015	pref	load5	1.62	load_average
1783209600000	host015	pref	load15	5.41	load_average
1783209600000	host015	pref	proc_run	351	proc_count
1783209600000	host015	pref	proc_block	425	proc_count
1783209600000	host015	pref	proc_total	335	proc_count
1783213200000	host015	pref	cpu_user	30.21	cpu_percent
1783213200000	host015	pref	cpu_sys	12.60	cpu_percent
1783213200000	host015	pref	cpu_wait	28.10	cpu_percent
1783213200000	host015	pref	cpu_idle	68.68	cpu_percent
1783213200000	host015	pref	cpu_usage	15.02	cpu_percent
1783213200000	host015	pref	mem_used	96956	mem_metric
1783213200000	host015	pref	mem_free	124442	mem_metric
1783213200000	host015	pref	mem_buff	121012	mem_metric
1783213200000	host015	pref	mem_cache	11736	mem_metric
1783213200000	host015	pref	mem_swap	86300	mem_metric
1783213200000	host015	pref	net_in	137.24	net_speed_mb
1783213200000	host015	pref	net_out	962.31	net_speed_mb
1783213200000	host015	pref	net_pktin	90934	net_packets
1783213200000	host015	pref	net_pktout	47798	net_packets
1783213200000	host015	pref	load1	18.45	load_average
1783213200000	host015	pref	load5	9.96	load_average
1783213200000	host015	pref	load15	13.53	load_average
1783213200000	host015	pref	proc_run	96	proc_count
1783213200000	host015	pref	proc_block	126	proc_count
1783213200000	host015	pref	proc_total	287	proc_count
1783216800000	host015	pref	cpu_user	5.36	cpu_percent
1783216800000	host015	pref	cpu_sys	45.96	cpu_percent
1783216800000	host015	pref	cpu_wait	23.65	cpu_percent
1783216800000	host015	pref	cpu_idle	62.70	cpu_percent
1783216800000	host015	pref	cpu_usage	45.14	cpu_percent
1783216800000	host015	pref	mem_used	20358	mem_metric
1783216800000	host015	pref	mem_free	58408	mem_metric
1783216800000	host015	pref	mem_buff	129028	mem_metric
1783216800000	host015	pref	mem_cache	56090	mem_metric
1783216800000	host015	pref	mem_swap	120002	mem_metric
1783216800000	host015	pref	net_in	593.09	net_speed_mb
1783216800000	host015	pref	net_out	45.12	net_speed_mb
1783216800000	host015	pref	net_pktin	61203	net_packets
1783216800000	host015	pref	net_pktout	61234	net_packets
1783216800000	host015	pref	load1	0.84	load_average
1783216800000	host015	pref	load5	12.02	load_average
1783216800000	host015	pref	load15	20.59	load_average
1783216800000	host015	pref	proc_run	353	proc_count
1783216800000	host015	pref	proc_block	408	proc_count
1783216800000	host015	pref	proc_total	168	proc_count
1783220400000	host015	pref	cpu_user	46.86	cpu_percent
1783220400000	host015	pref	cpu_sys	45.39	cpu_percent
1783220400000	host015	pref	cpu_wait	23.37	cpu_percent
1783220400000	host015	pref	cpu_idle	71.41	cpu_percent
1783220400000	host015	pref	cpu_usage	49.96	cpu_percent
1783220400000	host015	pref	mem_used	31984	mem_metric
1783220400000	host015	pref	mem_free	50721	mem_metric
1783220400000	host015	pref	mem_buff	30818	mem_metric
1783220400000	host015	pref	mem_cache	80090	mem_metric
1783220400000	host015	pref	mem_swap	101549	mem_metric
1783220400000	host015	pref	net_in	738.14	net_speed_mb
1783220400000	host015	pref	net_out	522.87	net_speed_mb
1783220400000	host015	pref	net_pktin	90613	net_packets
1783220400000	host015	pref	net_pktout	53286	net_packets
1783220400000	host015	pref	load1	23.51	load_average
1783220400000	host015	pref	load5	29.42	load_average
1783220400000	host015	pref	load15	28.56	load_average
1783220400000	host015	pref	proc_run	327	proc_count
1783220400000	host015	pref	proc_block	461	proc_count
1783220400000	host015	pref	proc_total	462	proc_count
1783224000000	host015	pref	cpu_user	46.58	cpu_percent
1783224000000	host015	pref	cpu_sys	20.40	cpu_percent
1783224000000	host015	pref	cpu_wait	21.49	cpu_percent
1783224000000	host015	pref	cpu_idle	62.63	cpu_percent
1783224000000	host015	pref	cpu_usage	58.48	cpu_percent
1783224000000	host015	pref	mem_used	75987	mem_metric
1783224000000	host015	pref	mem_free	8308	mem_metric
1783224000000	host015	pref	mem_buff	46222	mem_metric
1783224000000	host015	pref	mem_cache	41924	mem_metric
1783224000000	host015	pref	mem_swap	95142	mem_metric
1783224000000	host015	pref	net_in	340.68	net_speed_mb
1783224000000	host015	pref	net_out	74.73	net_speed_mb
1783224000000	host015	pref	net_pktin	5278	net_packets
1783224000000	host015	pref	net_pktout	76377	net_packets
1783224000000	host015	pref	load1	5.33	load_average
1783224000000	host015	pref	load5	15.18	load_average
1783224000000	host015	pref	load15	5.98	load_average
1783224000000	host015	pref	proc_run	163	proc_count
1783224000000	host015	pref	proc_block	274	proc_count
1783224000000	host015	pref	proc_total	401	proc_count
1783227600000	host015	pref	cpu_user	41.87	cpu_percent
1783227600000	host015	pref	cpu_sys	13.74	cpu_percent
1783227600000	host015	pref	cpu_wait	14.76	cpu_percent
1783227600000	host015	pref	cpu_idle	57.07	cpu_percent
1783227600000	host015	pref	cpu_usage	65.78	cpu_percent
1783227600000	host015	pref	mem_used	67519	mem_metric
1783227600000	host015	pref	mem_free	128445	mem_metric
1783227600000	host015	pref	mem_buff	87177	mem_metric
1783227600000	host015	pref	mem_cache	33457	mem_metric
1783227600000	host015	pref	mem_swap	107290	mem_metric
1783227600000	host015	pref	net_in	736.72	net_speed_mb
1783227600000	host015	pref	net_out	437.84	net_speed_mb
1783227600000	host015	pref	net_pktin	43229	net_packets
1783227600000	host015	pref	net_pktout	36586	net_packets
1783227600000	host015	pref	load1	13.46	load_average
1783227600000	host015	pref	load5	0.50	load_average
1783227600000	host015	pref	load15	15.62	load_average
1783227600000	host015	pref	proc_run	235	proc_count
1783227600000	host015	pref	proc_block	361	proc_count
1783227600000	host015	pref	proc_total	130	proc_count
1783231200000	host015	pref	cpu_user	2.97	cpu_percent
1783231200000	host015	pref	cpu_sys	42.97	cpu_percent
1783231200000	host015	pref	cpu_wait	23.56	cpu_percent
1783231200000	host015	pref	cpu_idle	81.26	cpu_percent
1783231200000	host015	pref	cpu_usage	43.71	cpu_percent
1783231200000	host015	pref	mem_used	100420	mem_metric
1783231200000	host015	pref	mem_free	51093	mem_metric
1783231200000	host015	pref	mem_buff	36383	mem_metric
1783231200000	host015	pref	mem_cache	34876	mem_metric
1783231200000	host015	pref	mem_swap	110691	mem_metric
1783231200000	host015	pref	net_in	756.36	net_speed_mb
1783231200000	host015	pref	net_out	690.91	net_speed_mb
1783231200000	host015	pref	net_pktin	41035	net_packets
1783231200000	host015	pref	net_pktout	44538	net_packets
1783231200000	host015	pref	load1	30.98	load_average
1783231200000	host015	pref	load5	7.39	load_average
1783231200000	host015	pref	load15	8.12	load_average
1783231200000	host015	pref	proc_run	455	proc_count
1783231200000	host015	pref	proc_block	257	proc_count
1783231200000	host015	pref	proc_total	195	proc_count
1783234800000	host015	pref	cpu_user	28.39	cpu_percent
1783234800000	host015	pref	cpu_sys	15.42	cpu_percent
1783234800000	host015	pref	cpu_wait	27.33	cpu_percent
1783234800000	host015	pref	cpu_idle	20.38	cpu_percent
1783234800000	host015	pref	cpu_usage	18.28	cpu_percent
1783234800000	host015	pref	mem_used	2962	mem_metric
1783234800000	host015	pref	mem_free	88231	mem_metric
1783234800000	host015	pref	mem_buff	81296	mem_metric
1783234800000	host015	pref	mem_cache	59123	mem_metric
1783234800000	host015	pref	mem_swap	56326	mem_metric
1783234800000	host015	pref	net_in	274.52	net_speed_mb
1783234800000	host015	pref	net_out	363.15	net_speed_mb
1783234800000	host015	pref	net_pktin	9025	net_packets
1783234800000	host015	pref	net_pktout	92805	net_packets
1783234800000	host015	pref	load1	23.26	load_average
1783234800000	host015	pref	load5	28.76	load_average
1783234800000	host015	pref	load15	11.97	load_average
1783234800000	host015	pref	proc_run	455	proc_count
1783234800000	host015	pref	proc_block	315	proc_count
1783234800000	host015	pref	proc_total	173	proc_count
1783238400000	host015	pref	cpu_user	28.28	cpu_percent
1783238400000	host015	pref	cpu_sys	6.65	cpu_percent
1783238400000	host015	pref	cpu_wait	33.55	cpu_percent
1783238400000	host015	pref	cpu_idle	55.52	cpu_percent
1783238400000	host015	pref	cpu_usage	14.58	cpu_percent
1783238400000	host015	pref	mem_used	29352	mem_metric
1783238400000	host015	pref	mem_free	31398	mem_metric
1783238400000	host015	pref	mem_buff	40415	mem_metric
1783238400000	host015	pref	mem_cache	124463	mem_metric
1783238400000	host015	pref	mem_swap	87403	mem_metric
1783238400000	host015	pref	net_in	122.23	net_speed_mb
1783238400000	host015	pref	net_out	843.39	net_speed_mb
1783238400000	host015	pref	net_pktin	71529	net_packets
1783238400000	host015	pref	net_pktout	90598	net_packets
1783238400000	host015	pref	load1	7.71	load_average
1783238400000	host015	pref	load5	26.29	load_average
1783238400000	host015	pref	load15	7.63	load_average
1783238400000	host015	pref	proc_run	445	proc_count
1783238400000	host015	pref	proc_block	240	proc_count
1783238400000	host015	pref	proc_total	11	proc_count
1783242000000	host015	pref	cpu_user	12.06	cpu_percent
1783242000000	host015	pref	cpu_sys	17.03	cpu_percent
1783242000000	host015	pref	cpu_wait	19.62	cpu_percent
1783242000000	host015	pref	cpu_idle	65.99	cpu_percent
1783242000000	host015	pref	cpu_usage	36.26	cpu_percent
1783242000000	host015	pref	mem_used	50101	mem_metric
1783242000000	host015	pref	mem_free	63618	mem_metric
1783242000000	host015	pref	mem_buff	47724	mem_metric
1783242000000	host015	pref	mem_cache	30922	mem_metric
1783242000000	host015	pref	mem_swap	124194	mem_metric
1783242000000	host015	pref	net_in	597.15	net_speed_mb
1783242000000	host015	pref	net_out	382.83	net_speed_mb
1783242000000	host015	pref	net_pktin	79796	net_packets
1783242000000	host015	pref	net_pktout	13594	net_packets
1783242000000	host015	pref	load1	6.05	load_average
1783242000000	host015	pref	load5	8.42	load_average
1783242000000	host015	pref	load15	17.63	load_average
1783242000000	host015	pref	proc_run	311	proc_count
1783242000000	host015	pref	proc_block	118	proc_count
1783242000000	host015	pref	proc_total	120	proc_count
1783245600000	host015	pref	cpu_user	6.38	cpu_percent
1783245600000	host015	pref	cpu_sys	19.57	cpu_percent
1783245600000	host015	pref	cpu_wait	46.75	cpu_percent
1783245600000	host015	pref	cpu_idle	26.61	cpu_percent
1783245600000	host015	pref	cpu_usage	76.94	cpu_percent
1783245600000	host015	pref	mem_used	82627	mem_metric
1783245600000	host015	pref	mem_free	66810	mem_metric
1783245600000	host015	pref	mem_buff	37863	mem_metric
1783245600000	host015	pref	mem_cache	69638	mem_metric
1783245600000	host015	pref	mem_swap	14666	mem_metric
1783245600000	host015	pref	net_in	786.94	net_speed_mb
1783245600000	host015	pref	net_out	458.59	net_speed_mb
1783245600000	host015	pref	net_pktin	19499	net_packets
1783245600000	host015	pref	net_pktout	44320	net_packets
